"user" "hotel"
"12220" 3179 6
"10439" 2723 17
"9227" 2426 10
"9827" 2576 66
"11159" 2907 15
"1985" 518 54
"7355" 1921 35
"11048" 2877 39
"277" 74 37
"1967" 512 37
"12381" 3219 48
"4265" 1129 5
"9862" 2584 37
"5794" 1529 5
"1360" 343 39
"11336" 2951 13
"8760" 2312 13
"14110" 3689 30
"352" 85 56
"14795" 3870 46
"3637" 962 49
"4943" 1309 2
"15140" 3966 15
"15313" 4016 6
"10738" 2803 53
"2894" 765 20
"3253" 855 47
"16029" 4200 39
"7736" 2028 61
"845" 216 64
"12779" 3332 37
"12942" 3384 60
"15843" 4151 6
"3249" 855 52
"12017" 3133 19
"4895" 1294 8
"13864" 3646 13
"114" 34 26
"6110" 1615 39
"2003" 523 56
"8151" 2148 47
"7698" 2014 17
"12498" 3253 51
"8478" 2232 28
"4454" 1183 35
"16832" 4445 26
"4039" 1069 66
"9855" 2581 56
"7371" 1922 17
"12267" 3191 2
"15405" 4037 45
"3555" 938 15
"7655" 2004 56
"14377" 3763 55
"6444" 1683 18
"16145" 4235 7
"14124" 3691 62
"8028" 2110 17
"1387" 349 56
"16975" 4478 24
"15187" 3980 32
"1247" 313 48
"6607" 1723 28
"12413" 3227 34
"623" 160 36
"10675" 2789 37
"4136" 1094 38
"3117" 822 2
"7901" 2080 19
"9815" 2572 2
"11044" 2875 27
"7578" 1986 51
"12925" 3377 6
"13085" 3421 57
"11149" 2903 10
"15626" 4095 38
"11430" 2976 53
"8524" 2246 51
"8320" 2189 2
"5777" 1524 32
"3880" 1031 36
"747" 193 18
"2368" 617 7
"971" 254 66
"8249" 2170 20
"16847" 4451 37
"14168" 3704 47
"11666" 3038 34
"4162" 1102 18
"10857" 2827 63
"9478" 2486 4
"9371" 2464 41
"6781" 1764 6
"3845" 1018 40
"2122" 554 8
"2469" 644 37
"367" 90 56
"2472" 645 56
"16673" 4400 59
"7196" 1877 17
"14511" 3795 37
"4858" 1282 33
"9617" 2519 45
"12512" 3258 66
"11027" 2871 48
"1309" 330 6
"14285" 3737 18
"627" 162 15
"17030" 4486 45
"8895" 2350 47
"167" 48 14
"4234" 1121 41
"3048" 802 46
"8372" 2202 1
"16562" 4366 6
"1229" 308 56
"9884" 2593 56
"7960" 2094 41
"4915" 1300 49
"10089" 2651 4
"7352" 1921 43
"12655" 3295 7
"15912" 4170 38
"12045" 3138 60
"1924" 500 60
"1448" 363 46
"15564" 4082 43
"2468" 643 14
"143" 42 38
"14932" 3907 49
"8063" 2124 7
"5877" 1549 37
"4269" 1129 62
"6673" 1740 20
"2689" 706 30
"11937" 3114 38
"2816" 742 66
"306" 80 37
"3969" 1047 12
"15074" 3945 26
"339" 85 50
"8780" 2316 66
"7636" 1996 39
"5196" 1375 58
"16603" 4382 56
"7328" 1915 17
"11739" 3058 33
"1051" 275 4
"13195" 3455 41
"16848" 4451 31
"10804" 2815 57
"9331" 2453 62
"5820" 1533 57
"12124" 3154 37
"17210" 4541 30
"5357" 1420 7
"6111" 1615 50
"9244" 2429 15
"7407" 1935 56
"13507" 3549 18
"4082" 1081 27
"14125" 3691 7
"13320" 3499 9
"9096" 2397 18
"8356" 2199 61
"15182" 3980 17
"14497" 3792 24
"13106" 3427 16
"13377" 3518 43
"14957" 3914 17
"1657" 421 38
"2406" 626 35
"11467" 2986 20
"3136" 830 35
"6142" 1619 9
"8048" 2118 10
"15432" 4045 3
"1017" 269 18
"14810" 3876 15
"14966" 3915 59
"1074" 283 19
"13985" 3673 56
"10152" 2656 62
"16862" 4454 29
"16646" 4395 66
"9661" 2534 1
"5081" 1345 37
"7461" 1948 33
"14287" 3738 7
"12353" 3209 10
"80" 23 15
"14302" 3741 6
"5371" 1424 6
"14691" 3842 64
"1569" 396 24
"4257" 1126 13
"14467" 3784 22
"3514" 927 56
"9811" 2570 4
"11749" 3061 15
"8515" 2244 56
"6395" 1667 13
"16843" 4450 37
"16421" 4324 40
"12969" 3391 28
"13664" 3591 55
"5054" 1337 52
"16129" 4230 17
"14219" 3718 59
"13806" 3634 56
"11338" 2952 56
"3450" 909 46
"10878" 2829 56
"8705" 2297 42
"15926" 4175 39
"9968" 2616 29
"8845" 2335 41
"13035" 3409 2
"10919" 2841 11
"12256" 3187 41
"13072" 3416 49
"3868" 1026 8
"13782" 3626 39
"12803" 3342 63
"3548" 936 16
"6854" 1785 47
"8493" 2238 15
"7300" 1906 49
"4960" 1315 60
"506" 129 16
"14654" 3829 2
"877" 227 65
"8420" 2217 41
"15515" 4067 56
"16957" 4473 14
"11956" 3119 42
"1392" 351 18
"11718" 3052 63
"7131" 1858 39
"5398" 1430 17
"7564" 1980 11
"16883" 4457 33
"3950" 1041 18
"5995" 1584 56
"15647" 4103 39
"9614" 2518 6
"15705" 4118 41
"15082" 3945 63
"6698" 1745 17
"16010" 4192 3
"13275" 3483 37
"13175" 3451 66
"7900" 2079 47
"12027" 3134 29
"14824" 3881 58
"6487" 1695 18
"12486" 3249 29
"9579" 2507 59
"15873" 4157 3
"5252" 1394 23
"6731" 1753 28
"1899" 492 30
"3621" 960 41
"11231" 2922 7
"2117" 553 66
"4166" 1104 57
"15671" 4108 17
"5390" 1428 53
"15183" 3980 37
"1129" 300 56
"10640" 2780 28
"9638" 2526 60
"12164" 3165 63
"16605" 4383 59
"14107" 3689 18
"6998" 1823 14
"5010" 1327 45
"1852" 479 61
"5450" 1442 46
"13564" 3566 56
"4828" 1271 17
"10115" 2654 38
"4385" 1160 12
"6032" 1594 39
"11682" 3043 60
"7718" 2019 32
"13279" 3484 10
"6494" 1697 55
"1559" 394 58
"15821" 4146 15
"5410" 1434 2
"1439" 362 4
"14712" 3848 62
"6211" 1632 41
"3396" 892 61
"16770" 4427 37
"14620" 3818 48
"17212" 4542 60
"6432" 1678 66
"1943" 505 53
"1154" 303 50
"11700" 3047 59
"13373" 3517 58
"7168" 1868 66
"11635" 3032 48
"8728" 2304 10
"903" 236 15
"5216" 1380 56
"6113" 1615 64
"4809" 1264 3
"4366" 1156 9
"10650" 2781 39
"13314" 3497 8
"15419" 4042 31
"8781" 2316 53
"7263" 1893 17
"12477" 3247 59
"11878" 3094 31
"735" 190 63
"13524" 3554 65
"6541" 1703 53
"15241" 3996 23
"2192" 577 2
"12385" 3220 46
"6190" 1627 21
"2987" 783 2
"8921" 2357 7
"14033" 3678 23
"2946" 778 17
"2240" 588 2
"2328" 604 48
"15560" 4080 60
"8563" 2260 25
"15887" 4163 38
"12421" 3228 53
"15237" 3994 23
"13109" 3428 47
"15006" 3927 36
"15170" 3977 2
"3310" 871 33
"11965" 3120 61
"16918" 4467 7
"11665" 3038 18
"16513" 4351 56
"4686" 1236 2
"14288" 3738 37
"15295" 4010 48
"15649" 4104 43
"15755" 4131 17
"12215" 3177 59
"15456" 4049 4
"9180" 2416 56
"8976" 2370 56
"7022" 1831 5
"15453" 4048 6
"7592" 1990 30
"9805" 2568 66
"11101" 2892 45
"13090" 3423 6
"6301" 1652 55
"7669" 2008 3
"10558" 2760 56
"15049" 3940 34
"1864" 483 17
"5912" 1558 62
"1147" 303 40
"6137" 1619 6
"11633" 3031 62
"14121" 3691 19
"6445" 1684 59
"3418" 900 54
"934" 246 39
"5023" 1330 49
"10645" 2780 65
"811" 210 18
"1165" 303 39
"6262" 1643 58
"16400" 4317 56
"1080" 284 17
"10806" 2816 1
"12386" 3220 15
"11454" 2984 49
"4594" 1213 24
"7911" 2082 37
"7524" 1968 37
"1683" 430 56
"1603" 407 36
"3391" 890 59
"15742" 4127 60
"14089" 3685 8
"4427" 1174 15
"14501" 3793 57
"12417" 3228 14
"6548" 1705 42
"7959" 2094 5
"15340" 4021 57
"10369" 2709 66
"11846" 3085 8
"11218" 2922 63
"1957" 510 15
"12641" 3291 60
"13494" 3546 59
"16009" 4192 37
"1622" 410 18
"12907" 3371 26
"11724" 3053 61
"9229" 2427 56
"8102" 2135 39
"13222" 3466 62
"13083" 3420 56
"10430" 2719 4
"13638" 3586 66
"12615" 3286 53
"7218" 1883 18
"3992" 1053 23
"1009" 266 64
"7691" 2012 46
"16685" 4400 3
"11816" 3080 34
"414" 107 46
"13365" 3515 6
"3503" 924 13
"16034" 4202 62
"10174" 2656 38
"14776" 3866 42
"8969" 2369 37
"1584" 402 13
"15025" 3932 66
"16249" 4267 58
"9915" 2599 59
"2787" 734 52
"7197" 1877 56
"12156" 3162 48
"11064" 2881 65
"10615" 2776 32
"1779" 459 7
"14766" 3862 28
"8645" 2279 60
"8789" 2317 51
"14180" 3706 7
"2162" 566 47
"2106" 551 18
"16023" 4198 43
"11932" 3112 8
"10854" 2826 20
"5166" 1368 56
"8821" 2327 24
"15986" 4187 55
"4869" 1285 39
"13058" 3411 7
"5699" 1507 63
"17010" 4483 54
"2384" 620 48
"6338" 1659 50
"7748" 2033 24
"9972" 2618 39
"15804" 4140 10
"6625" 1729 63
"82" 24 18
"8263" 2173 7
"15411" 4039 59
"6761" 1759 31
"4901" 1296 61
"10660" 2785 49
"12145" 3160 59
"6888" 1794 7
"2303" 598 39
"7752" 2034 63
"7046" 1836 46
"15920" 4173 11
"16268" 4274 60
"15476" 4053 10
"3970" 1048 41
"7562" 1979 27
"8029" 2111 37
"11384" 2963 7
"4465" 1185 47
"8521" 2245 60
"10177" 2656 40
"9117" 2402 12
"1522" 382 6
"9853" 2581 37
"141" 42 43
"35" 11 28
"8873" 2342 8
"16463" 4336 8
"11845" 3084 52
"4444" 1180 59
"10993" 2865 37
"6403" 1670 52
"5415" 1435 63
"1546" 390 17
"71" 20 56
"7527" 1969 39
"16920" 4467 16
"8933" 2359 53
"3178" 837 56
"3512" 926 15
"17056" 4497 56
"7658" 2005 35
"15800" 4138 10
"5755" 1524 49
"9567" 2505 53
"7556" 1977 39
"10729" 2802 15
"1149" 303 25
"11628" 3030 56
"6623" 1729 15
"13179" 3451 20
"15947" 4177 50
"7766" 2038 18
"11687" 3044 2
"4972" 1320 59
"14655" 3829 53
"11831" 3081 53
"12950" 3385 20
"14923" 3905 13
"5817" 1532 30
"8581" 2263 60
"15827" 4146 10
"13118" 3431 17
"16590" 4377 63
"10405" 2715 46
"7781" 2043 26
"10332" 2699 61
"2590" 677 46
"12108" 3150 60
"319" 83 13
"14123" 3691 32
"10364" 2707 23
"3573" 942 56
"1761" 454 56
"10350" 2702 17
"5481" 1448 12
"13547" 3561 60
"6946" 1806 48
"15653" 4104 26
"2495" 651 56
"404" 102 4
"6125" 1616 54
"2185" 575 59
"16243" 4264 59
"12673" 3299 41
"7244" 1889 60
"9606" 2516 56
"10516" 2745 60
"1491" 376 58
"395" 99 18
"9184" 2417 17
"53" 17 47
"3029" 795 17
"6911" 1800 4
"162" 46 25
"4116" 1089 61
"5827" 1536 28
"8928" 2359 20
"9494" 2489 40
"8695" 2296 63
"6045" 1596 18
"520" 131 13
"240" 64 4
"6503" 1698 28
"2322" 603 54
"13987" 3674 45
"10358" 2705 41
"15348" 4025 63
"11998" 3127 56
"1368" 345 10
"3569" 941 38
"15793" 4137 6
"3332" 878 16
"15874" 4157 18
"11348" 2954 13
"15210" 3987 17
"2177" 572 17
"13791" 3629 59
"8535" 2250 17
"3689" 975 3
"13747" 3613 62
"1019" 269 2
"7789" 2047 56
"8868" 2341 3
"16726" 4413 41
"10479" 2735 23
"11413" 2970 55
"5261" 1395 31
"16712" 4409 23
"6348" 1661 41
"2588" 677 37
"6870" 1789 39
"13467" 3539 61
"10145" 2656 8
"7423" 1940 59
"2087" 545 2
"6043" 1595 18
"9179" 2416 52
"9500" 2490 18
"13738" 3610 24
"2853" 753 12
"16601" 4382 26
"7257" 1892 15
"12280" 3194 42
"797" 208 49
"13362" 3514 37
"3520" 929 13
"10462" 2729 18
"11403" 2966 64
"3584" 946 59
"4697" 1240 12
"9330" 2453 55
"11313" 2943 3
"12018" 3134 39
"8103" 2135 56
"3940" 1041 1
"7027" 1833 26
"4721" 1247 65
"8216" 2162 33
"8669" 2288 15
"6951" 1808 38
"4979" 1323 34
"1215" 305 29
"14218" 3717 15
"3403" 894 28
"10219" 2667 66
"1412" 355 7
"5205" 1376 56
"3546" 936 49
"8309" 2185 11
"8704" 2297 41
"8917" 2356 40
"7533" 1969 62
"11136" 2901 22
"14081" 3684 41
"7282" 1900 50
"2707" 712 14
"832" 211 63
"8187" 2159 40
"4438" 1178 39
"16114" 4227 52
"571" 146 24
"14852" 3888 56
"6791" 1768 50
"11672" 3041 60
"8559" 2258 56
"15296" 4011 3
"1699" 436 27
"9086" 2394 57
"3833" 1016 2
"14137" 3693 37
"16170" 4242 4
"16984" 4479 13
"9460" 2481 39
"13826" 3637 14
"1645" 416 17
"8595" 2266 30
"16237" 4262 26
"16127" 4229 63
"66" 19 56
"4435" 1177 19
"14103" 3688 46
"6228" 1636 47
"12425" 3229 47
"10418" 2717 16
"13600" 3578 60
"7620" 1994 36
"15056" 3941 47
"2140" 560 50
"7415" 1937 18
"14687" 3841 62
"16803" 4436 60
"3260" 857 35
"9695" 2541 2
"4139" 1095 43
"10473" 2733 24
"3388" 889 18
"11094" 2890 32
"6633" 1730 4
"4556" 1206 39
"16499" 4347 7
"14821" 3879 59
"15479" 4054 56
"8057" 2122 19
"3452" 910 26
"14274" 3734 51
"16058" 4210 53
"7725" 2023 41
"12657" 3296 17
"6853" 1785 64
"2639" 692 59
"12976" 3392 13
"14161" 3701 42
"12102" 3148 49
"11559" 3009 37
"15612" 4091 13
"13792" 3629 41
"15787" 4137 2
"187" 51 18
"10227" 2670 4
"10017" 2630 52
"7349" 1921 37
"13036" 3410 3
"11546" 3007 17
"2718" 716 62
"8215" 2162 14
"12922" 3376 10
"6488" 1696 47
"7434" 1942 37
"1407" 353 4
"7456" 1947 60
"2545" 667 35
"11214" 2920 7
"4832" 1273 60
"16630" 4391 4
"5526" 1459 56
"4959" 1315 37
"2401" 625 30
"11422" 2973 17
"16694" 4403 17
"9515" 2494 62
"14076" 3682 55
"30" 8 66
"11081" 2886 3
"8863" 2340 13
"15601" 4087 59
"15159" 3974 23
"8960" 2367 62
"8367" 2201 11
"9018" 2379 34
"9831" 2576 33
"8613" 2269 37
"1907" 495 16
"9241" 2428 58
"6682" 1743 24
"1833" 475 29
"531" 136 11
"8143" 2145 10
"8307" 2185 43
"981" 256 3
"2998" 785 13
"9092" 2396 15
"11503" 2995 41
"16215" 4257 6
"17125" 4515 28
"3896" 1034 18
"2931" 774 2
"10505" 2742 4
"2280" 595 32
"9302" 2447 55
"14353" 3755 48
"996" 262 58
"2690" 707 13
"15557" 4079 47
"8783" 2317 46
"13438" 3530 24
"14187" 3709 6
"11883" 3096 41
"15945" 4176 59
"5741" 1522 62
"6047" 1597 23
"2389" 621 59
"3250" 855 2
"12545" 3267 26
"15357" 4027 56
"14499" 3792 7
"3475" 917 59
"1729" 444 52
"13680" 3595 48
"15871" 4157 56
"8389" 2207 39
"7551" 1976 61
"14091" 3685 38
"5435" 1440 41
"136" 42 41
"3906" 1035 31
"9326" 2452 39
"1449" 363 24
"10426" 2718 52
"2035" 530 26
"14428" 3774 56
"8417" 2216 4
"11552" 3008 2
"7833" 2061 3
"3230" 850 56
"4133" 1093 7
"8517" 2245 41
"9960" 2613 64
"12160" 3163 59
"15098" 3952 17
"9274" 2439 11
"9896" 2596 66
"12274" 3192 10
"3358" 886 49
"2940" 777 34
"11191" 2915 60
"8282" 2176 64
"9934" 2604 19
"3941" 1041 42
"8683" 2292 27
"3201" 841 39
"14911" 3903 56
"15424" 4043 7
"12888" 3367 39
"7559" 1979 53
"14842" 3886 24
"4781" 1259 26
"16582" 4373 8
"2302" 598 55
"14122" 3691 4
"11975" 3123 27
"535" 138 3
"16208" 4255 64
"2419" 630 6
"11555" 3009 3
"9356" 2458 43
"8593" 2265 17
"4687" 1237 17
"3072" 809 57
"7951" 2094 19
"5372" 1425 61
"4642" 1226 39
"860" 221 43
"2458" 640 26
"15721" 4123 59
"4776" 1259 56
"12561" 3273 13
"10159" 2656 59
"10787" 2810 6
"10492" 2737 13
"12414" 3227 37
"3126" 825 56
"15383" 4030 58
"13517" 3552 49
"16591" 4377 60
"12071" 3143 19
"4796" 1260 3
"533" 137 51
"356" 86 48
"13995" 3677 37
"5673" 1498 37
"16681" 4400 33
"10771" 2807 59
"11250" 2925 27
"7005" 1825 17
"8447" 2225 17
"36" 11 4
"1613" 407 60
"14078" 3683 4
"4011" 1060 60
"9479" 2487 17
"9148" 2412 60
"10366" 2708 61
"5558" 1468 57
"2391" 621 58
"4023" 1064 26
"14426" 3774 46
"11839" 3083 17
"16269" 4274 17
"14488" 3789 37
"15993" 4188 56
"9768" 2559 10
"9300" 2447 15
"6437" 1680 26
"2596" 680 54
"440" 114 61
"12129" 3156 39
"7304" 1907 56
"12484" 3248 37
"12751" 3323 17
"10677" 2789 39
"17020" 4484 37
"10543" 2755 39
"8" 3 4
"4530" 1198 58
"13196" 3456 30
"4710" 1245 12
"11138" 2901 11
"13748" 3614 34
"9033" 2383 13
"15211" 3987 66
"10724" 2800 8
"11324" 2947 58
"8936" 2360 32
"13008" 3400 5
"943" 249 12
"801" 209 12
"6864" 1787 37
"8719" 2302 57
"3005" 788 56
"8718" 2302 21
"9405" 2468 59
"17174" 4531 48
"6441" 1682 41
"14952" 3913 47
"7271" 1896 10
"15336" 4020 66
"10773" 2808 46
"14260" 3730 38
"7925" 2085 14
"11040" 2873 56
"5219" 1382 61
"2710" 712 18
"1813" 470 5
"15842" 4151 2
"392" 98 27
"9820" 2573 11
"9021" 2380 45
"1804" 467 26
"565" 143 39
"6839" 1783 17
"1989" 520 60
"12664" 3297 66
"15798" 4137 18
"4270" 1130 22
"11786" 3074 39
"13619" 3580 23
"3173" 836 26
"15919" 4173 18
"9844" 2577 17
"1007" 266 56
"12374" 3217 60
"13007" 3400 49
"6966" 1812 56
"13506" 3549 37
"14698" 3844 17
"652" 169 43
"3927" 1039 18
"1838" 476 17
"9299" 2446 56
"13538" 3558 63
"10801" 2814 50
"1237" 311 15
"16664" 4398 14
"11368" 2959 37
"13420" 3526 39
"9298" 2446 39
"1114" 295 56
"7563" 1980 13
"8690" 2294 18
"3311" 871 34
"2574" 674 7
"15096" 3951 57
"12456" 3239 20
"9847" 2578 41
"14578" 3811 15
"14212" 3716 17
"8798" 2319 4
"1328" 333 41
"3885" 1031 37
"8317" 2188 37
"3805" 1007 50
"4789" 1259 49
"13715" 3603 18
"3554" 938 7
"4938" 1307 3
"13628" 3584 37
"6687" 1743 25
"1388" 350 17
"12962" 3388 56
"16791" 4433 17
"6225" 1636 37
"16039" 4204 57
"3922" 1038 2
"1618" 409 16
"11357" 2956 28
"8442" 2223 4
"3854" 1021 8
"13034" 3409 55
"7455" 1947 18
"9308" 2448 39
"13970" 3671 29
"11693" 3044 45
"13841" 3640 47
"449" 116 23
"10407" 2716 43
"865" 222 60
"11708" 3049 24
"1755" 451 17
"12930" 3378 39
"2841" 750 60
"7194" 1876 2
"1827" 472 6
"16998" 4482 2
"9415" 2469 37
"16254" 4268 17
"16484" 4343 18
"6465" 1690 17
"13364" 3514 39
"2311" 601 57
"15587" 4085 30
"8950" 2365 60
"5691" 1505 66
"7212" 1883 49
"13301" 3492 37
"5543" 1463 18
"1261" 319 6
"4816" 1266 37
"14571" 3810 11
"3879" 1030 37
"13317" 3498 55
"15157" 3973 4
"16568" 4368 35
"7136" 1858 53
"2602" 680 37
"696" 179 53
"1536" 386 15
"6718" 1751 4
"16465" 4336 37
"15712" 4119 41
"6340" 1659 60
"11738" 3057 60
"7787" 2046 5
"13488" 3544 28
"7676" 2010 52
"16054" 4208 56
"14063" 3679 5
"15770" 4136 56
"14643" 3825 6
"1710" 440 54
"3631" 962 37
"10385" 2711 64
"13465" 3539 47
"12681" 3300 50
"11933" 3113 60
"6842" 1784 59
"9923" 2601 16
"12144" 3160 56
"10627" 2777 37
"14965" 3915 55
"2579" 675 17
"10401" 2715 28
"3893" 1033 4
"11318" 2945 3
"16375" 4307 46
"6594" 1720 41
"3783" 1004 56
"8068" 2124 60
"9778" 2559 39
"16285" 4279 46
"15731" 4125 11
"7956" 2094 64
"9534" 2500 45
"3774" 1002 35
"11130" 2898 36
"1511" 381 44
"3130" 827 47
"5896" 1554 64
"15276" 4006 37
"5787" 1526 61
"3608" 955 63
"3986" 1052 37
"15255" 4002 2
"10785" 2809 39
"5840" 1540 26
"5405" 1433 53
"6221" 1635 39
"17223" 4544 1
"1717" 442 7
"15496" 4060 39
"11809" 3080 60
"10538" 2752 66
"3535" 935 32
"1571" 397 36
"11771" 3067 55
"15242" 3997 29
"2938" 777 60
"16647" 4395 26
"14495" 3791 56
"5077" 1344 43
"9869" 2586 39
"10989" 2863 20
"4999" 1324 37
"11054" 2878 1
"7916" 2083 48
"9020" 2380 58
"4346" 1151 43
"4098" 1084 6
"14242" 3723 23
"1587" 403 56
"11553" 3009 60
"8731" 2306 39
"12594" 3279 6
"514" 130 22
"10255" 2679 60
"8290" 2179 59
"4760" 1257 24
"14340" 3752 40
"15990" 4187 4
"8277" 2175 50
"9398" 2468 6
"4396" 1164 57
"11363" 2959 66
"10029" 2633 34
"10915" 2840 35
"16085" 4217 30
"17144" 4520 38
"8509" 2242 3
"1291" 326 18
"3364" 887 46
"7010" 1827 1
"10076" 2648 60
"9684" 2539 60
"12457" 3239 11
"8046" 2118 11
"16344" 4298 39
"5445" 1441 49
"11571" 3010 42
"16898" 4461 14
"12003" 3129 38
"4496" 1191 13
"11966" 3121 45
"7878" 2072 23
"15519" 4069 2
"14868" 3892 53
"4268" 1129 56
"9109" 2401 8
"475" 123 62
"15256" 4002 1
"16904" 4462 57
"5289" 1403 52
"2519" 659 47
"15080" 3945 3
"15603" 4088 61
"2353" 611 37
"2821" 744 63
"3547" 936 41
"8666" 2287 41
"1631" 414 39
"15338" 4021 20
"12906" 3370 55
"13351" 3511 17
"1451" 364 41
"9739" 2552 1
"12015" 3132 64
"11926" 3111 56
"6424" 1676 16
"2985" 783 3
"28" 8 53
"15110" 3955 13
"2881" 762 18
"15599" 4087 13
"3282" 862 18
"6661" 1737 50
"3990" 1053 28
"11855" 3087 46
"2720" 716 2
"4399" 1166 24
"2141" 560 59
"2430" 633 58
"6037" 1595 14
"1688" 432 37
"5002" 1325 12
"9255" 2432 11
"5851" 1542 37
"7695" 2012 28
"2451" 639 8
"15325" 4018 57
"13588" 3573 26
"2257" 591 10
"16020" 4196 40
"3716" 984 59
"7739" 2028 55
"3572" 942 60
"5608" 1480 63
"11963" 3120 2
"11858" 3089 60
"7846" 2064 66
"12599" 3282 56
"10701" 2794 61
"16771" 4428 51
"12972" 3391 32
"15897" 4167 56
"1776" 459 39
"2752" 724 59
"2972" 782 56
"14050" 3678 32
"5361" 1421 60
"1812" 469 52
"12984" 3395 45
"9927" 2602 66
"3184" 839 7
"8227" 2167 37
"7301" 1906 60
"14961" 3915 13
"15930" 4175 24
"7124" 1855 5
"14492" 3790 24
"5337" 1415 66
"4355" 1153 37
"8875" 2343 56
"16615" 4387 10
"13270" 3481 6
"8053" 2121 37
"9834" 2576 49
"13927" 3664 47
"13812" 3635 59
"12887" 3367 3
"11491" 2992 56
"8696" 2296 13
"9477" 2486 42
"12437" 3233 27
"9152" 2414 3
"1556" 392 24
"12376" 3218 17
"14108" 3689 47
"5647" 1494 60
"7849" 2064 43
"6636" 1730 66
"16766" 4426 60
"7594" 1990 51
"12825" 3347 20
"3806" 1007 55
"2847" 751 56
"8569" 2261 26
"7991" 2101 49
"4447" 1181 37
"16125" 4228 60
"7188" 1875 26
"14345" 3753 20
"11380" 2962 34
"7813" 2054 49
"16280" 4278 46
"961" 252 63
"7856" 2067 29
"12728" 3316 60
"7989" 2100 36
"6637" 1730 41
"8843" 2334 57
"5400" 1431 21
"7033" 1834 59
"4179" 1108 59
"1986" 519 39
"150" 42 50
"5471" 1447 61
"2552" 669 49
"1459" 367 39
"15703" 4117 11
"3640" 962 28
"13407" 3523 45
"5360" 1421 59
"16538" 4359 28
"13925" 3663 39
"8549" 2255 62
"12876" 3363 59
"11685" 3044 26
"10673" 2788 15
"551" 142 6
"4635" 1224 15
"4824" 1270 57
"5423" 1437 10
"4822" 1269 66
"2620" 686 3
"7543" 1973 56
"13944" 3667 33
"4716" 1247 38
"14360" 3757 23
"5475" 1447 55
"15548" 4075 56
"12107" 3149 49
"12283" 3194 39
"4896" 1294 39
"17102" 4510 65
"15892" 4165 65
"14909" 3902 60
"364" 89 39
"3800" 1007 52
"5687" 1503 42
"5884" 1551 39
"15115" 3957 60
"3770" 1001 17
"8280" 2175 55
"4655" 1227 37
"9263" 2434 33
"6418" 1674 15
"7134" 1858 57
"9832" 2576 61
"1057" 277 45
"8318" 2189 18
"16864" 4454 10
"15540" 4072 64
"3443" 907 6
"8052" 2120 31
"14473" 3786 35
"7873" 2070 53
"5099" 1349 2
"3731" 987 2
"7616" 1994 1
"608" 157 33
"11097" 2891 3
"6233" 1637 15
"3291" 865 59
"6753" 1755 56
"14636" 3823 21
"7688" 2011 37
"2473" 646 55
"15227" 3991 2
"945" 250 14
"15744" 4128 10
"12429" 3231 17
"4418" 1171 62
"9583" 2508 11
"12787" 3335 57
"17139" 4519 33
"8435" 2220 17
"13049" 3410 40
"398" 99 15
"8474" 2231 15
"15646" 4102 13
"4906" 1297 56
"11060" 2881 46
"10709" 2796 43
"12868" 3360 49
"1963" 511 30
"3192" 840 41
"4825" 1270 5
"1429" 359 56
"10783" 2808 17
"155" 44 13
"7317" 1912 15
"14806" 3875 63
"16993" 4481 6
"872" 225 39
"16063" 4212 15
"6026" 1593 56
"10465" 2730 45
"7266" 1894 46
"9397" 2468 60
"11016" 2868 28
"16374" 4306 38
"2144" 561 35
"4414" 1169 47
"12645" 3292 52
"15262" 4004 14
"7796" 2049 62
"13012" 3400 13
"1984" 518 37
"8425" 2218 60
"5537" 1461 11
"15957" 4181 33
"6325" 1656 45
"6928" 1804 20
"2995" 785 56
"9066" 2390 37
"11203" 2917 21
"6044" 1596 14
"7865" 2069 48
"1471" 370 4
"8579" 2263 61
"16147" 4236 10
"3566" 940 40
"6490" 1696 6
"4309" 1144 50
"13005" 3400 48
"6742" 1753 58
"3463" 914 55
"3748" 994 54
"7962" 2094 43
"7944" 2091 10
"9110" 2401 2
"5005" 1325 34
"6476" 1693 53
"7857" 2067 10
"2034" 530 40
"4369" 1157 38
"3825" 1012 2
"7633" 1995 63
"2600" 680 66
"6273" 1645 17
"14293" 3740 55
"4966" 1318 64
"15022" 3932 59
"8222" 2165 12
"1266" 319 10
"2898" 766 56
"5076" 1344 60
"2374" 618 56
"3061" 806 41
"15032" 3934 6
"7119" 1853 8
"12320" 3203 19
